3.000000000000000000e+00,1.537068027403462622e+01
1.000000000000000000e+00,1.531696761993572409e+01
2.000000000000000000e+00,1.534067129477544711e+01
3.000000000000000000e+00,1.546116174636572538e+01
4.000000000000000000e+00,1.537153931398853501e+01
1.000000000000000000e+00,1.547543813896245091e+01
2.000000000000000000e+00,1.542733444857848468e+01
2.000000000000000000e+00,1.548011441072770111e+01
1.000000000000000000e+00,1.550798533681211211e+01
4.000000000000000000e+00,1.551276959787843523e+01
3.000000000000000000e+00,1.537889566421417697e+01
2.000000000000000000e+00,1.550768443718132517e+01
1.000000000000000000e+00,1.552249520365661617e+01
3.000000000000000000e+00,1.542078717341727057e+01
4.000000000000000000e+00,1.550919841134972721e+01
4.000000000000000000e+00,1.544434094618205400e+01
2.000000000000000000e+00,1.546111096259739881e+01
1.000000000000000000e+00,1.542602037710491203e+01
3.000000000000000000e+00,1.539341965803872192e+01
3.000000000000000000e+00,1.558216446297981506e+01
1.000000000000000000e+00,1.557818836351366976e+01
4.000000000000000000e+00,1.561500306717497821e+01
2.000000000000000000e+00,1.545248179185764670e+01
2.000000000000000000e+00,1.547070671183331392e+01
1.000000000000000000e+00,1.546942375423360616e+01
4.000000000000000000e+00,1.560999669916827237e+01
3.000000000000000000e+00,1.548993324855890563e+01
4.000000000000000000e+00,1.566709357008018699e+01
2.000000000000000000e+00,1.559772064207096065e+01
3.000000000000000000e+00,1.556086835517985101e+01
1.000000000000000000e+00,1.552757936371765801e+01
1.000000000000000000e+00,1.556178507276908896e+01
3.000000000000000000e+00,1.567248959665769803e+01
2.000000000000000000e+00,1.547372058590047317e+01
4.000000000000000000e+00,1.558399468903055052e+01
3.000000000000000000e+00,1.572683017723809407e+01
2.000000000000000000e+00,1.554511999560182112e+01
1.000000000000000000e+00,1.561482537714451269e+01
4.000000000000000000e+00,1.551523894867345810e+01
4.000000000000000000e+00,1.576721519491906065e+01
3.000000000000000000e+00,1.566967480696849968e+01
1.000000000000000000e+00,1.573907661114623124e+01
2.000000000000000000e+00,1.550759671608804524e+01
1.000000000000000000e+00,1.555036243243117511e+01
4.000000000000000000e+00,1.581657121978047620e+01
3.000000000000000000e+00,1.575882377603293527e+01
2.000000000000000000e+00,1.576270089753721670e+01
4.000000000000000000e+00,1.581495673987291894e+01
3.000000000000000000e+00,1.584224226160977622e+01
2.000000000000000000e+00,1.560422489215575226e+01
1.000000000000000000e+00,1.583183834361768838e+01
1.000000000000000000e+00,1.557577998699052912e+01
3.000000000000000000e+00,1.579701301707052785e+01
2.000000000000000000e+00,1.576766859905548124e+01
4.000000000000000000e+00,1.578218259252741618e+01
4.000000000000000000e+00,1.569475029320254933e+01
1.000000000000000000e+00,1.571683313196976250e+01
2.000000000000000000e+00,1.579387546146132060e+01
3.000000000000000000e+00,1.559886939563484098e+01
4.000000000000000000e+00,1.574256262883909052e+01
2.000000000000000000e+00,1.568076322152579394e+01
1.000000000000000000e+00,1.576333707608064216e+01
3.000000000000000000e+00,1.594514225409850638e+01
3.000000000000000000e+00,1.595630394899525228e+01
2.000000000000000000e+00,1.574369875039843336e+01
1.000000000000000000e+00,1.567824318356103142e+01
4.000000000000000000e+00,1.576474217360711272e+01
3.000000000000000000e+00,1.584479093226842394e+01
2.000000000000000000e+00,1.589341442233702217e+01
4.000000000000000000e+00,1.573974381749243712e+01
1.000000000000000000e+00,1.589929681421854291e+01
4.000000000000000000e+00,1.596640656589740281e+01
3.000000000000000000e+00,1.591575542239894858e+01
1.000000000000000000e+00,1.583575887427337747e+01
2.000000000000000000e+00,1.579871705060021370e+01
3.000000000000000000e+00,1.579385701597665204e+01
1.000000000000000000e+00,1.599323207573642591e+01
4.000000000000000000e+00,1.594544951641205088e+01
2.000000000000000000e+00,1.579450816891413822e+01
3.000000000000000000e+00,1.591578653230714480e+01
2.000000000000000000e+00,1.582734557282597265e+01
4.000000000000000000e+00,1.607559561265793846e+01
1.000000000000000000e+00,1.573365351808406309e+01
4.000000000000000000e+00,1.607694016484244770e+01
2.000000000000000000e+00,1.578559741350094114e+01
1.000000000000000000e+00,1.594478476919673327e+01
3.000000000000000000e+00,1.611771364185016964e+01
1.000000000000000000e+00,1.597618914699106618e+01
3.000000000000000000e+00,1.580179420089153197e+01
4.000000000000000000e+00,1.606055945082002978e+01
2.000000000000000000e+00,1.576987073368111325e+01
2.000000000000000000e+00,1.599567852473635732e+01
3.000000000000000000e+00,1.617962209844616339e+01
1.000000000000000000e+00,1.586399928809855453e+01
4.000000000000000000e+00,1.623728881706579230e+01
3.000000000000000000e+00,1.587068080009541049e+01
1.000000000000000000e+00,1.620888346263572188e+01
2.000000000000000000e+00,1.601184626339153638e+01
4.000000000000000000e+00,1.586651008322270862e+01
2.000000000000000000e+00,1.624721949170041313e+01
1.000000000000000000e+00,1.589910467512953574e+01
4.000000000000000000e+00,1.614360027701237854e+01
3.000000000000000000e+00,1.623900475967347745e+01
1.000000000000000000e+00,1.604974115049151351e+01
4.000000000000000000e+00,1.620635323054298382e+01
2.000000000000000000e+00,1.618794001143240990e+01
3.000000000000000000e+00,1.603836062125942874e+01
1.000000000000000000e+00,1.614303582031306306e+01
3.000000000000000000e+00,1.618702995607059947e+01
2.000000000000000000e+00,1.634267204256085293e+01
4.000000000000000000e+00,1.638212342998625815e+01
4.000000000000000000e+00,1.604131109138086941e+01
3.000000000000000000e+00,1.594032549727817383e+01
1.000000000000000000e+00,1.638737571939562443e+01
2.000000000000000000e+00,1.613635317122385260e+01
1.000000000000000000e+00,1.628051586406374796e+01
3.000000000000000000e+00,1.633588074682064217e+01
4.000000000000000000e+00,1.629871778712954367e+01
2.000000000000000000e+00,1.602881433888563123e+01
4.000000000000000000e+00,1.625846243413747061e+01
2.000000000000000000e+00,1.602962277433333327e+01
1.000000000000000000e+00,1.632362611587604562e+01
3.000000000000000000e+00,1.617430197964061378e+01
4.000000000000000000e+00,1.632484160919936400e+01
1.000000000000000000e+00,1.647170881599321035e+01
3.000000000000000000e+00,1.650364256158744780e+01
2.000000000000000000e+00,1.648775299382917225e+01
1.000000000000000000e+00,1.609823605386469225e+01
4.000000000000000000e+00,1.633672108576481463e+01
3.000000000000000000e+00,1.631267385583666041e+01
2.000000000000000000e+00,1.631859209461975979e+01
2.000000000000000000e+00,1.629969753079427619e+01
4.000000000000000000e+00,1.610121841140866650e+01
1.000000000000000000e+00,1.651831432592540594e+01
3.000000000000000000e+00,1.631552549843047828e+01
2.000000000000000000e+00,1.607069887502840544e+01
1.000000000000000000e+00,1.652038226397856135e+01
3.000000000000000000e+00,1.666028523132326455e+01
4.000000000000000000e+00,1.660660749614507026e+01
3.000000000000000000e+00,1.669455900850624630e+01
1.000000000000000000e+00,1.609094553258649185e+01
4.000000000000000000e+00,1.630368612389839811e+01
2.000000000000000000e+00,1.614883124717785279e+01
2.000000000000000000e+00,1.615269584466315322e+01
3.000000000000000000e+00,1.645660391165757375e+01
4.000000000000000000e+00,1.662538109816376419e+01
1.000000000000000000e+00,1.621746139251181518e+01
4.000000000000000000e+00,1.653098121630247164e+01
1.000000000000000000e+00,1.614514005827390619e+01
2.000000000000000000e+00,1.649616264264267684e+01
3.000000000000000000e+00,1.643710781508124086e+01
2.000000000000000000e+00,1.615543784675541517e+01
1.000000000000000000e+00,1.673354149263149893e+01
3.000000000000000000e+00,1.665112483047905911e+01
4.000000000000000000e+00,1.629807048459064944e+01
2.000000000000000000e+00,1.622511971134733244e+01
3.000000000000000000e+00,1.620701105808826270e+01
1.000000000000000000e+00,1.670489709989518801e+01
4.000000000000000000e+00,1.649960100440344490e+01
1.000000000000000000e+00,1.662287675178310309e+01
4.000000000000000000e+00,1.671847315967733039e+01
2.000000000000000000e+00,1.618831271394298099e+01
3.000000000000000000e+00,1.658857531865413648e+01
4.000000000000000000e+00,1.655125402648812383e+01
3.000000000000000000e+00,1.665913979256965760e+01
1.000000000000000000e+00,1.647008870001305070e+01
2.000000000000000000e+00,1.673683725387960664e+01
4.000000000000000000e+00,1.622467877585055618e+01
1.000000000000000000e+00,1.666015213983749632e+01
3.000000000000000000e+00,1.624593721587626405e+01
2.000000000000000000e+00,1.627476197999158813e+01
4.000000000000000000e+00,1.695182812321002785e+01
1.000000000000000000e+00,1.660165402428928871e+01
3.000000000000000000e+00,1.695145074949384068e+01
2.000000000000000000e+00,1.678780250790074291e+01
3.000000000000000000e+00,1.626462164910113728e+01
2.000000000000000000e+00,1.693808344364441609e+01
1.000000000000000000e+00,1.670002588933728305e+01
4.000000000000000000e+00,1.643395357452184058e+01
2.000000000000000000e+00,1.629274227041617351e+01
1.000000000000000000e+00,1.666349424044534189e+01
4.000000000000000000e+00,1.704623961370894847e+01
3.000000000000000000e+00,1.642432090229797836e+01
2.000000000000000000e+00,1.668167827892526489e+01
4.000000000000000000e+00,1.675191171345697327e+01
3.000000000000000000e+00,1.641894761542744163e+01
1.000000000000000000e+00,1.704463029816995956e+01
2.000000000000000000e+00,1.703219459233570632e+01
4.000000000000000000e+00,1.639350328197862439e+01
3.000000000000000000e+00,1.687518075063640666e+01
1.000000000000000000e+00,1.680222018025553155e+01
2.000000000000000000e+00,1.675320354952972224e+01
4.000000000000000000e+00,1.670239045029034841e+01
1.000000000000000000e+00,1.684858916926712524e+01
3.000000000000000000e+00,1.637994692731589552e+01
2.000000000000000000e+00,1.643246350383705945e+01
1.000000000000000000e+00,1.712962930668875217e+01
3.000000000000000000e+00,1.718587609091909840e+01
4.000000000000000000e+00,1.694206301120171076e+01
4.000000000000000000e+00,1.670426402453319881e+01
3.000000000000000000e+00,1.648729777310380840e+01
2.000000000000000000e+00,1.666893400464677910e+01
1.000000000000000000e+00,1.645219270798222766e+01
1.000000000000000000e+00,1.686482606663551564e+01
4.000000000000000000e+00,1.685420250160295552e+01
2.000000000000000000e+00,1.666777918467602149e+01
3.000000000000000000e+00,1.665471018318516272e+01
2.000000000000000000e+00,1.676318900372947240e+01
4.000000000000000000e+00,1.691997984407319677e+01
3.000000000000000000e+00,1.720098389163822006e+01
1.000000000000000000e+00,1.718834509621758144e+01
4.000000000000000000e+00,1.703464014527201797e+01
3.000000000000000000e+00,1.716552139665094145e+01
2.000000000000000000e+00,1.664710575234986223e+01
1.000000000000000000e+00,1.707074879846894788e+01
2.000000000000000000e+00,1.647687734733048259e+01
3.000000000000000000e+00,1.648497271734672509e+01
1.000000000000000000e+00,1.646909472811245223e+01
4.000000000000000000e+00,1.696465247366297646e+01
2.000000000000000000e+00,1.669092949978708518e+01
1.000000000000000000e+00,1.680045608146166103e+01
4.000000000000000000e+00,1.724034712307366135e+01
3.000000000000000000e+00,1.706176815313425621e+01
2.000000000000000000e+00,1.742495700913326573e+01
4.000000000000000000e+00,1.741854013067997897e+01
3.000000000000000000e+00,1.651871021673287032e+01
1.000000000000000000e+00,1.650831258497196785e+01
3.000000000000000000e+00,1.717090920042052815e+01
4.000000000000000000e+00,1.656060667449036217e+01
1.000000000000000000e+00,1.673488706182724428e+01
2.000000000000000000e+00,1.711271066196077584e+01
3.000000000000000000e+00,1.652857999747164186e+01
2.000000000000000000e+00,1.677095431450498353e+01
4.000000000000000000e+00,1.702026890530980907e+01
1.000000000000000000e+00,1.709431743428176276e+01
3.000000000000000000e+00,1.702316668192968763e+01
1.000000000000000000e+00,1.683823321783297544e+01
4.000000000000000000e+00,1.672510529652384292e+01
2.000000000000000000e+00,1.729969156860076041e+01
3.000000000000000000e+00,1.730111136812465844e+01
4.000000000000000000e+00,1.684695809036064773e+01
2.000000000000000000e+00,1.737131648489692282e+01
1.000000000000000000e+00,1.661285168402635648e+01
4.000000000000000000e+00,1.764407307372039213e+01
3.000000000000000000e+00,1.703619116389807786e+01
1.000000000000000000e+00,1.738416201273437878e+01
2.000000000000000000e+00,1.750887392572120760e+01
3.000000000000000000e+00,1.699682354368717441e+01
4.000000000000000000e+00,1.677251209721682912e+01
2.000000000000000000e+00,1.724026843913247831e+01
1.000000000000000000e+00,1.722393197004107890e+01
4.000000000000000000e+00,1.753980683186969713e+01
3.000000000000000000e+00,1.719192297753509990e+01
2.000000000000000000e+00,1.679015204030663710e+01
1.000000000000000000e+00,1.738651949125283735e+01
3.000000000000000000e+00,1.751943349934519389e+01
1.000000000000000000e+00,1.680059909123835027e+01
4.000000000000000000e+00,1.701046612779838441e+01
2.000000000000000000e+00,1.751334537732491370e+01
3.000000000000000000e+00,1.758744345000667053e+01
4.000000000000000000e+00,1.775228790700532144e+01
2.000000000000000000e+00,1.690989174576166931e+01
1.000000000000000000e+00,1.750375649395914834e+01
1.000000000000000000e+00,1.755588603085069366e+01
3.000000000000000000e+00,1.764439810792902819e+01
4.000000000000000000e+00,1.781887822237801799e+01
2.000000000000000000e+00,1.698327740925347840e+01
2.000000000000000000e+00,1.721387407620181520e+01
3.000000000000000000e+00,1.780572219918034804e+01
4.000000000000000000e+00,1.684323353148910485e+01
1.000000000000000000e+00,1.722341211483114876e+01
4.000000000000000000e+00,1.746045539382357958e+01
3.000000000000000000e+00,1.785392967414912846e+01
2.000000000000000000e+00,1.672933951162753985e+01
1.000000000000000000e+00,1.728554514045144685e+01
3.000000000000000000e+00,1.737025533911820929e+01
2.000000000000000000e+00,1.764605974587117387e+01
4.000000000000000000e+00,1.689191972954845866e+01
1.000000000000000000e+00,1.780439469339457048e+01
2.000000000000000000e+00,1.771142367286799768e+01
4.000000000000000000e+00,1.779270303934504582e+01
3.000000000000000000e+00,1.742017250485455548e+01
1.000000000000000000e+00,1.702796423829473227e+01
1.000000000000000000e+00,1.784271232269435359e+01
3.000000000000000000e+00,1.675422031271579471e+01
2.000000000000000000e+00,1.747174670573118860e+01
4.000000000000000000e+00,1.727237398035980576e+01
4.000000000000000000e+00,1.729794074330551723e+01
1.000000000000000000e+00,1.787376687869118541e+01
2.000000000000000000e+00,1.791235714061542339e+01
3.000000000000000000e+00,1.761301939143639927e+01
2.000000000000000000e+00,1.783294951130374173e+01
3.000000000000000000e+00,1.739989928994353008e+01
4.000000000000000000e+00,1.700099177959574703e+01
1.000000000000000000e+00,1.735298732455667903e+01
3.000000000000000000e+00,1.776165389783052717e+01
4.000000000000000000e+00,1.734271602600278683e+01
2.000000000000000000e+00,1.753003749300066616e+01
1.000000000000000000e+00,1.691677787977567604e+01
4.000000000000000000e+00,1.684741665559290169e+01
2.000000000000000000e+00,1.692651835191328402e+01
1.000000000000000000e+00,1.715307436874390845e+01
3.000000000000000000e+00,1.755933914966889020e+01
1.000000000000000000e+00,1.715042678969465939e+01
3.000000000000000000e+00,1.781315197837692210e+01
2.000000000000000000e+00,1.686442541300852582e+01
4.000000000000000000e+00,1.811853774495276781e+01
1.000000000000000000e+00,1.717653745513071328e+01
4.000000000000000000e+00,1.741437703369498280e+01
2.000000000000000000e+00,1.760051584499440125e+01
3.000000000000000000e+00,1.695773154754631662e+01
1.000000000000000000e+00,1.697590013967447575e+01
3.000000000000000000e+00,1.786409849501247749e+01
4.000000000000000000e+00,1.748936306226983461e+01
2.000000000000000000e+00,1.708946905016296469e+01
1.000000000000000000e+00,1.797989414773039485e+01
3.000000000000000000e+00,1.746993653620972253e+01
4.000000000000000000e+00,1.690218058151060276e+01
2.000000000000000000e+00,1.811564515125207464e+01
1.000000000000000000e+00,1.778549985510022680e+01
3.000000000000000000e+00,1.749029975836954875e+01
4.000000000000000000e+00,1.801489430977445494e+01
2.000000000000000000e+00,1.777652654344382910e+01
3.000000000000000000e+00,1.793071074658902830e+01
4.000000000000000000e+00,1.783324495947047339e+01
1.000000000000000000e+00,1.704922265327420661e+01
2.000000000000000000e+00,1.686691885293569015e+01
3.000000000000000000e+00,1.753715214675411715e+01
1.000000000000000000e+00,1.765658385364497107e+01
2.000000000000000000e+00,1.781758435570647947e+01
4.000000000000000000e+00,1.694834397731019493e+01
3.000000000000000000e+00,1.810045899253593049e+01
4.000000000000000000e+00,1.694608096687631971e+01
2.000000000000000000e+00,1.724161184278601766e+01
1.000000000000000000e+00,1.712850090768329991e+01
3.000000000000000000e+00,1.724685501647927666e+01
1.000000000000000000e+00,1.717305102068910472e+01
4.000000000000000000e+00,1.739492262212939977e+01
2.000000000000000000e+00,1.752885546365286373e+01
1.000000000000000000e+00,1.734667634653901658e+01
4.000000000000000000e+00,1.703128591469030439e+01
3.000000000000000000e+00,1.786704017122347921e+01
2.000000000000000000e+00,1.832844518843570114e+01
1.000000000000000000e+00,1.740086015746054926e+01
2.000000000000000000e+00,1.776937782367602026e+01
4.000000000000000000e+00,1.770424605138871144e+01
3.000000000000000000e+00,1.700110814823875671e+01
4.000000000000000000e+00,1.707949309843120034e+01
1.000000000000000000e+00,1.733781625094259127e+01
2.000000000000000000e+00,1.814063941872501573e+01
3.000000000000000000e+00,1.788117978955948573e+01
1.000000000000000000e+00,1.838255049535810315e+01
2.000000000000000000e+00,1.833785774749729569e+01
4.000000000000000000e+00,1.807235099421698266e+01
3.000000000000000000e+00,1.787514609821421985e+01
2.000000000000000000e+00,1.744648497377947649e+01
3.000000000000000000e+00,1.828133742582953403e+01
4.000000000000000000e+00,1.708654297694073421e+01
1.000000000000000000e+00,1.716609078483473994e+01
3.000000000000000000e+00,1.761656141318301039e+01
1.000000000000000000e+00,1.782087496685413441e+01
4.000000000000000000e+00,1.789517822630831745e+01
2.000000000000000000e+00,1.814361900031692088e+01
1.000000000000000000e+00,1.741956787495452375e+01
3.000000000000000000e+00,1.768265238274100426e+01
4.000000000000000000e+00,1.732840326437045420e+01
2.000000000000000000e+00,1.729977953714461947e+01
4.000000000000000000e+00,1.823531320426345204e+01
2.000000000000000000e+00,1.769861111695060885e+01
3.000000000000000000e+00,1.838686983989192214e+01
1.000000000000000000e+00,1.770054028832795368e+01
1.000000000000000000e+00,1.736474775952829930e+01
3.000000000000000000e+00,1.723158223468497141e+01
2.000000000000000000e+00,1.788052273021440541e+01
4.000000000000000000e+00,1.730644566564185993e+01
1.000000000000000000e+00,1.811244922337515462e+01
4.000000000000000000e+00,1.751937945123858142e+01
2.000000000000000000e+00,1.805176906545867865e+01
3.000000000000000000e+00,1.729012297714081470e+01
2.000000000000000000e+00,1.783400039219198874e+01
3.000000000000000000e+00,1.795684378486993182e+01
4.000000000000000000e+00,1.700883977255102408e+01
1.000000000000000000e+00,1.731209322969515796e+01
4.000000000000000000e+00,1.747081468455980868e+01
1.000000000000000000e+00,1.851118420581605761e+01
2.000000000000000000e+00,1.736302852978185030e+01
3.000000000000000000e+00,1.834879433813266303e+01
3.000000000000000000e+00,1.789124087036680066e+01
4.000000000000000000e+00,1.717087613827060721e+01
1.000000000000000000e+00,1.824638306257119780e+01
2.000000000000000000e+00,1.802637022099518660e+01
2.000000000000000000e+00,1.699793335460567434e+01
1.000000000000000000e+00,1.834767462767728929e+01
4.000000000000000000e+00,1.825080690670036887e+01
3.000000000000000000e+00,1.755919057827161112e+01
1.000000000000000000e+00,1.781518232462689966e+01
2.000000000000000000e+00,1.844781040085471346e+01
3.000000000000000000e+00,1.724898229454748488e+01
4.000000000000000000e+00,1.848360118132569596e+01
3.000000000000000000e+00,1.788207068056241411e+01
1.000000000000000000e+00,1.850134613776303993e+01
4.000000000000000000e+00,1.745456811179304424e+01
2.000000000000000000e+00,1.798414742434695057e+01
3.000000000000000000e+00,1.761193800627827954e+01
1.000000000000000000e+00,1.801271361149573025e+01
4.000000000000000000e+00,1.864237938372379944e+01
2.000000000000000000e+00,1.801652086116894580e+01
3.000000000000000000e+00,1.709383784121581584e+01
1.000000000000000000e+00,1.841901681759549092e+01
4.000000000000000000e+00,1.725412249793973274e+01
2.000000000000000000e+00,1.715782410463219421e+01
3.000000000000000000e+00,1.839396684926597914e+01
1.000000000000000000e+00,1.778640409228424701e+01
2.000000000000000000e+00,1.856367038451550400e+01
4.000000000000000000e+00,1.849324317444586541e+01
4.000000000000000000e+00,1.820390855133965857e+01
1.000000000000000000e+00,1.783909416337018072e+01
2.000000000000000000e+00,1.731582086760806405e+01
3.000000000000000000e+00,1.729156846103886380e+01
1.000000000000000000e+00,1.752284036561677283e+01
2.000000000000000000e+00,1.731966123125640777e+01
4.000000000000000000e+00,1.701066478084554845e+01
3.000000000000000000e+00,1.830454127755997007e+01
3.000000000000000000e+00,1.716446436980177381e+01
2.000000000000000000e+00,1.824218005210660110e+01
4.000000000000000000e+00,1.759086308992285907e+01
1.000000000000000000e+00,1.866579584643647749e+01
3.000000000000000000e+00,1.796346404399652741e+01
2.000000000000000000e+00,1.845849379911083332e+01
1.000000000000000000e+00,1.786759259556555435e+01
4.000000000000000000e+00,1.796209999238594790e+01
2.000000000000000000e+00,1.814250848368210356e+01
3.000000000000000000e+00,1.827130429846827298e+01
4.000000000000000000e+00,1.746484828708767267e+01
1.000000000000000000e+00,1.705599111510105814e+01
3.000000000000000000e+00,1.712313597016849087e+01
2.000000000000000000e+00,1.752563314745428968e+01
1.000000000000000000e+00,1.698418086752932865e+01
4.000000000000000000e+00,1.870331342220224258e+01
3.000000000000000000e+00,1.737348781088877558e+01
1.000000000000000000e+00,1.707775944918549982e+01
2.000000000000000000e+00,1.729549854336020687e+01
4.000000000000000000e+00,1.769678587928836677e+01
3.000000000000000000e+00,1.792479197678995106e+01
4.000000000000000000e+00,1.751788621401107093e+01
2.000000000000000000e+00,1.716886324497056648e+01
1.000000000000000000e+00,1.797316724269764165e+01
1.000000000000000000e+00,1.805427673815895417e+01
3.000000000000000000e+00,1.774806865709255632e+01
2.000000000000000000e+00,1.726481031501841557e+01
